CustomerID,Total_Spend,Average_Order_Value,Median_Order_Value,Maximum_Order_Value,Minimum_Order_Value,Total_Quantity,Average_Quantity,Maximum_Quantity,Minimum_Quantity,Total_Transactions,Unique_Products,Unique_Descriptions,Average_Unit_Price,Maximum_Unit_Price,Minimum_Unit_Price,Countries,First_Purchase,Last_Purchase,Recency,Customer_Lifetime,Spend_per_Transaction,Quantity_per_Transaction,Product_Diversity,Cancellation_Rate
17440,186.42000000000002,37.284000000000006,30.599999999999998,102.0,7.0200000000000005,246,49.2,120,18,3,3,3,0.678,0.85,0.39,1,2011-04-06 12:05:00,2011-07-06 11:54:00,157,90,62.14000000000001,82.0,1.0,0.6
17442,2248.56,16.656,15.0,49.800000000000004,5.04,1496,11.08148148148148,48,2,6,96,98,2.5273333333333334,15.95,0.29,1,2011-02-22 13:02:00,2011-11-03 09:17:00,37,253,374.76,249.33333333333334,16.0,0.5
17443,534.24,534.24,534.24,534.24,534.24,504,504.0,504,504,1,1,1,1.06,1.06,1.06,1,2011-05-04 10:47:00,2011-05-04 10:47:00,220,0,534.24,504.0,1.0,0.0
17444,2940.04,21.778074074074073,16.5,550.94,2.5,2119,15.696296296296296,288,1,3,132,131,6.547407407407408,550.94,0.1,1,2011-06-20 09:04:00,2011-07-15 12:05:00,148,25,980.0133333333333,706.3333333333334,44.0,0.0
17446,120.9,13.433333333333334,13.200000000000001,15.299999999999999,13.200000000000001,198,22.0,24,6,2,6,6,0.7722222222222223,2.55,0.55,1,2011-02-02 14:40:00,2011-06-16 10:42:00,177,133,60.45,99.0,3.0,0.0
17447,541.53,15.042499999999999,12.48,40.56,5.04,443,12.305555555555555,24,2,2,33,33,1.6922222222222223,7.5,0.42,1,2011-09-29 10:10:00,2011-10-30 14:18:00,40,31,270.765,221.5,16.5,0.0
17449,2520.86,9.10057761732852,7.95,30.0,0.29,1122,4.050541516245487,25,1,7,178,178,3.4911552346570396,16.65,0.12,1,2010-12-15 10:57:00,2011-12-07 16:56:00,2,357,360.1228571428572,160.28571428571428,25.428571428571427,0.25
17450,194550.79,577.3020474777448,288.0,7144.719999999999,6.84,69993,207.69436201780417,1944,4,46,124,125,3.392640949554896,12.98,0.72,1,2010-12-07 09:23:00,2011-12-01 13:29:00,8,359,4229.365,1521.5869565217392,2.6956521739130435,0.2545454545454545
17451,1721.4,17.214000000000002,16.5,45.0,2.5,1203,12.03,48,2,7,83,84,2.2744,9.95,0.1,1,2011-08-26 11:54:00,2011-12-08 15:02:00,1,104,245.91428571428574,171.85714285714286,11.857142857142858,0.7
17453,486.71999999999997,25.616842105263157,16.5,61.199999999999996,8.7,219,11.526315789473685,24,1,2,19,19,3.4231578947368417,12.75,0.79,1,2011-10-06 17:02:00,2011-11-22 09:42:00,18,46,243.35999999999999,109.5,9.5,0.0
17454,517.53,8.484098360655738,5.75,39.8,0.29,243,3.9836065573770494,12,1,4,57,57,2.6434426229508197,9.95,0.29,1,2010-12-15 10:54:00,2011-05-31 13:58:00,192,167,129.3825,60.75,14.25,0.0
17455,131.7,16.4625,16.5,19.9,11.6,66,8.25,10,2,1,8,8,2.825,9.95,1.45,1,2011-05-20 12:31:00,2011-05-20 12:31:00,204,0,131.7,66.0,8.0,0.0
17456,249.86,14.69764705882353,13.52,35.400000000000006,6.8,222,13.058823529411764,36,4,1,17,17,1.5076470588235293,3.75,0.42,1,2010-12-09 15:23:00,2010-12-09 15:23:00,365,0,249.86,222.0,17.0,0.0
17457,1737.7,91.4578947368421,68.58,367.2,6.72,826,43.473684210526315,144,1,5,14,14,3.221052631578947,12.75,0.42,1,2011-01-04 14:33:00,2011-08-05 12:48:00,127,212,347.54,165.2,2.8,0.0
17458,316.5,5.861111111111111,4.3,17.700000000000003,1.25,170,3.1481481481481484,12,1,1,52,52,2.4331481481481485,8.25,0.14,1,2011-11-24 13:01:00,2011-11-24 13:01:00,15,0,316.5,170.0,52.0,0.0
17459,657.3,5.921621621621621,3.75,30.24,0.39,537,4.837837837837838,72,1,2,88,88,1.9172072072072073,12.5,0.19,1,2011-10-10 17:00:00,2011-10-27 13:25:00,43,16,328.65,268.5,44.0,0.0
17460,622.4300000000001,21.463103448275863,19.799999999999997,50.400000000000006,10.2,236,8.137931034482758,25,1,6,18,18,4.310689655172414,12.75,0.42,1,2010-12-01 16:24:00,2011-09-06 15:04:00,94,278,103.73833333333334,39.333333333333336,3.0,1.0
17461,757.46,6.823963963963965,5.25,29.700000000000003,0.42,799,7.198198198198198,50,1,3,104,104,2.4001801801801803,14.95,0.12,1,2011-11-10 12:01:00,2011-11-17 10:21:00,23,6,252.48666666666668,266.3333333333333,34.666666666666664,0.0
17462,675.69,25.025555555555556,17.0,102.0,9.48,227,8.407407407407407,24,1,2,25,25,3.8862962962962966,12.75,0.79,1,2011-02-28 17:01:00,2011-10-10 13:56:00,60,223,337.845,113.5,12.5,0.3333333333333333
17463,1896.41,8.820511627906978,6.6,35.7,0.85,1095,5.093023255813954,25,1,5,162,165,2.794604651162791,16.65,0.29,1,2011-01-30 15:48:00,2011-11-23 13:40:00,16,296,379.28200000000004,219.0,32.4,0.6666666666666666
17464,289.96000000000004,32.21777777777778,19.799999999999997,71.4,2.8499999999999996,220,24.444444444444443,144,3,1,9,9,2.7211111111111115,5.95,0.29,1,2011-07-04 13:19:00,2011-07-04 13:19:00,158,0,289.96000000000004,220.0,9.0,0.0
17466,763.28,18.61658536585366,17.0,38.25,5.04,306,7.463414634146342,24,1,2,41,41,4.690975609756098,24.95,0.42,1,2011-09-22 09:16:00,2011-11-29 13:15:00,10,68,381.64,153.0,20.5,0.0
17468,137.0,27.4,30.0,30.0,17.0,116,23.2,24,20,2,5,5,1.17,1.25,0.85,1,2011-11-25 12:52:00,2011-11-29 15:33:00,10,4,68.5,58.0,2.5,0.0
17469,1870.97,21.261022727272728,20.8,49.5,9.9,787,8.943181818181818,24,2,5,61,63,3.0990909090909096,9.95,0.82,1,2011-05-19 08:55:00,2011-11-23 13:15:00,16,188,374.194,157.4,12.2,0.3333333333333333
17470,1125.07,14.423974358974359,14.040000000000001,47.7,2.88,1675,21.474358974358974,96,3,5,67,67,1.2026923076923077,7.95,0.12,1,2010-12-07 09:57:00,2011-10-26 12:42:00,45,323,225.01399999999998,335.0,13.4,0.0
17472,710.29,3.9242541436464085,2.5,20.4,0.29,462,2.552486187845304,24,1,3,142,142,2.055303867403315,8.5,0.25,1,2011-02-13 14:40:00,2011-06-01 14:57:00,191,108,236.76333333333332,154.0,47.333333333333336,0.0
17475,194.37,13.883571428571429,11.55,26.099999999999998,5.04,178,12.714285714285714,25,3,1,14,14,1.7764285714285715,4.95,0.42,1,2011-09-21 14:55:00,2011-09-21 14:55:00,79,0,194.37,178.0,14.0,0.0
17480,511.82,17.64896551724138,15.0,39.599999999999994,9.959999999999999,338,11.655172413793103,24,4,1,29,29,1.8,4.25,0.42,1,2011-09-23 11:39:00,2011-09-23 11:39:00,78,0,511.82,338.0,29.0,1.0
17481,1255.59,15.312073170731706,15.299999999999999,46.8,4.68,1061,12.939024390243903,96,1,4,69,69,2.549390243902439,9.95,0.19,1,2011-09-07 09:57:00,2011-12-06 12:28:00,4,90,313.8975,265.25,17.25,0.2
17483,414.04,19.716190476190476,17.34,39.6,10.2,191,9.095238095238095,25,2,3,18,18,3.264761904761905,8.25,0.42,1,2011-06-09 19:40:00,2011-10-05 13:10:00,65,117,138.01333333333335,63.666666666666664,6.0,0.0
17486,396.87,16.53625,17.55,25.200000000000003,5.04,191,7.958333333333333,12,2,1,24,24,2.89625,9.95,0.42,1,2011-03-23 14:00:00,2011-03-23 14:00:00,261,0,396.87,191.0,24.0,0.0
17489,376.64,12.987586206896552,10.4,30.0,5.04,428,14.758620689655173,36,4,2,28,28,1.076896551724138,3.75,0.42,1,2011-05-11 11:34:00,2011-10-12 08:56:00,59,153,188.32,214.0,14.0,0.0
17490,2092.32,27.530526315789476,17.0,131.39999999999998,1.65,1134,14.921052631578947,96,1,7,63,63,3.0061842105263157,10.95,0.39,1,2011-06-16 09:15:00,2011-12-09 09:08:00,1,175,298.90285714285716,162.0,9.0,0.9090909090909091
17491,3558.87,32.65018348623853,24.96,152.64000000000001,6.8,2013,18.46788990825688,144,2,10,72,76,3.312935779816514,16.95,0.42,1,2010-12-07 12:18:00,2011-12-08 16:18:00,1,366,355.887,201.3,7.2,0.09090909090909091
17492,374.57,31.214166666666667,33.0,67.5,10.2,155,12.916666666666666,24,3,1,12,12,3.5233333333333334,12.75,0.65,1,2011-04-05 15:21:00,2011-04-05 15:21:00,248,0,374.57,155.0,12.0,0.0
17495,497.56,18.42814814814815,15.9,35.400000000000006,9.959999999999999,229,8.481481481481481,24,1,2,21,21,3.68,12.5,0.83,1,2011-11-01 12:06:00,2011-12-02 12:08:00,8,31,248.78,114.5,10.5,0.0
17496,271.05,27.105,29.700000000000003,37.2,9.0,79,7.9,12,1,1,10,10,5.165,19.95,0.75,1,2010-12-16 08:39:00,2010-12-16 08:39:00,359,0,271.05,79.0,10.0,0.0
17498,272.22,16.01294117647059,17.0,29.700000000000003,6.959999999999999,394,23.176470588235293,96,4,1,17,17,2.0194117647058825,4.95,0.19,1,2011-09-25 12:25:00,2011-09-25 12:25:00,76,0,272.22,394.0,17.0,0.0
17499,622.88,15.572,12.600000000000001,40.8,5.04,711,17.775,48,2,1,40,40,1.73825,9.95,0.21,1,2011-02-23 09:14:00,2011-02-23 09:14:00,290,0,622.88,711.0,40.0,0.0
17500,1138.0,227.6,255.0,510.0,16.5,17,3.4,6,2,3,3,3,54.3,85.0,8.25,1,2011-11-10 09:08:00,2011-11-22 14:25:00,17,12,379.3333333333333,5.666666666666667,1.0,0.0
17501,288.6,16.033333333333335,15.0,25.5,9.9,160,8.88888888888889,24,1,2,18,18,3.4944444444444445,12.75,0.55,1,2011-05-03 09:46:00,2011-05-03 09:47:00,221,0,144.3,80.0,9.0,0.0
17502,689.1,24.610714285714288,24.45,40.56,10.2,376,13.428571428571429,48,2,4,25,25,2.8096428571428573,12.75,0.63,1,2011-11-10 16:39:00,2011-11-30 13:13:00,9,19,172.275,94.0,6.25,0.0
17503,558.96,14.709473684210527,15.0,53.1,4.5600000000000005,486,12.789473684210526,35,2,2,36,36,2.3276315789473685,9.95,0.19,1,2011-11-01 11:12:00,2011-12-07 09:18:00,3,35,279.48,243.0,18.0,0.0
17504,2997.0299999999997,23.598661417322834,17.4,122.39999999999999,4.95,1664,13.10236220472441,80,1,9,112,112,3.409527559055118,16.95,0.29,1,2011-01-21 11:09:00,2011-05-17 12:59:00,206,116,333.00333333333333,184.88888888888889,12.444444444444445,1.3
17505,1145.84,22.035384615384615,19.799999999999997,68.0,5.04,556,10.692307692307692,24,2,2,48,48,2.9532692307692305,12.75,0.42,1,2011-05-18 09:01:00,2011-07-01 12:50:00,162,44,572.92,278.0,24.0,0.0
17506,302.2,21.585714285714285,23.75,31.6,10.5,139,9.928571428571429,25,4,1,14,14,3.6342857142857143,6.25,0.42,1,2011-09-25 11:39:00,2011-09-25 11:39:00,76,0,302.2,139.0,14.0,1.0
17507,605.58,6.881590909090909,5.9,23.4,1.25,359,4.079545454545454,25,1,2,79,79,2.6617045454545454,10.95,0.55,1,2011-02-03 18:08:00,2011-03-23 11:48:00,262,47,302.79,179.5,39.5,0.0
17508,387.31,17.605,15.0,44.25,3.3600000000000003,289,13.136363636363637,24,4,1,22,22,1.622272727272727,3.75,0.14,1,2011-03-04 08:10:00,2011-03-04 08:10:00,281,0,387.31,289.0,22.0,0.0
17509,6115.14,16.708032786885248,15.0,30.0,6.64,3534,9.655737704918034,24,3,8,75,75,2.259207650273224,5.95,0.55,1,2011-10-07 13:14:00,2011-10-13 10:26:00,58,5,764.3925,441.75,9.375,0.2727272727272727
17510,308.48,15.424000000000001,15.0,25.5,5.04,214,10.7,24,2,1,20,20,2.211,12.75,0.42,1,2011-11-15 10:00:00,2011-11-15 10:00:00,25,0,308.48,214.0,20.0,0.0
17511,91062.38,94.5611422637591,75.60000000000001,745.0,1.17,64549,67.02907580477674,600,1,31,453,465,2.3066251298027,16.95,0.1,1,2010-12-01 10:19:00,2011-12-07 10:12:00,3,370,2937.496129032258,2082.2258064516127,14.612903225806452,2.4565217391304346
17512,2924.9900000000002,27.85704761904762,17.700000000000003,138.24,7.800000000000001,2753,26.21904761904762,192,2,10,61,61,1.9543809523809526,8.25,0.55,1,2011-02-11 12:22:00,2011-11-11 12:11:00,29,272,292.499,275.3,6.1,0.09090909090909091
17513,513.2,85.53333333333335,70.19999999999999,199.20000000000002,30.0,254,42.333333333333336,100,10,1,6,6,2.77,7.08,1.04,1,2011-09-28 16:42:00,2011-09-28 16:42:00,72,0,513.2,254.0,6.0,0.0
17514,208.65,5.2162500000000005,4.205,16.6,1.26,135,3.375,12,1,1,40,40,2.228,8.5,0.19,1,2011-08-03 15:45:00,2011-08-03 15:45:00,128,0,208.65,135.0,40.0,0.0
17515,639.02,7.345057471264368,6.25,25.5,1.69,243,2.793103448275862,7,1,4,49,49,3.7408045977011493,14.95,0.83,1,2011-01-25 14:33:00,2011-11-08 14:04:00,31,286,159.755,60.75,12.25,0.0
17516,768.08,5.606423357664234,4.15,20.650000000000002,0.55,416,3.0364963503649633,48,1,5,113,113,2.759124087591241,19.95,0.21,1,2011-02-27 12:41:00,2011-11-24 16:51:00,15,270,153.616,83.2,22.6,0.0
17517,153.94,13.994545454545454,13.6,25.5,5.04,102,9.272727272727273,16,2,1,11,11,2.5381818181818185,12.75,0.42,1,2011-02-04 11:48:00,2011-02-04 11:48:00,309,0,153.94,102.0,11.0,0.0
17519,1844.02,22.488048780487805,17.0,89.10000000000001,4.25,1236,15.073170731707316,96,1,6,60,60,3.1192682926829267,9.95,0.42,1,2010-12-06 15:18:00,2011-11-22 16:43:00,17,351,307.33666666666664,206.0,10.0,0.14285714285714285
17520,546.81,18.226999999999997,17.55,34.0,4.5600000000000005,365,12.166666666666666,48,2,1,30,30,3.2976666666666663,15.95,0.19,1,2011-10-17 12:04:00,2011-10-17 12:04:00,54,0,546.81,365.0,30.0,0.0
17521,723.2099999999999,16.07133333333333,15.0,39.599999999999994,5.04,519,11.533333333333333,48,2,3,38,38,1.9406666666666665,9.95,0.39,1,2011-05-24 15:14:00,2011-11-10 11:22:00,30,169,241.06999999999996,173.0,12.666666666666666,0.25
17522,1070.71,14.667260273972603,10.2,93.6,0.65,1034,14.164383561643836,48,1,5,59,59,1.9445205479452052,12.75,0.12,1,2011-05-05 16:31:00,2011-12-08 12:31:00,2,216,214.142,206.8,11.8,0.0
17523,652.74,19.78,8.850000000000001,217.5,1.25,872,26.424242424242426,288,1,4,25,25,3.128181818181818,16.95,0.12,1,2011-11-20 13:40:00,2011-11-28 13:20:00,11,7,163.185,218.0,6.25,0.0
17524,145.0,24.166666666666668,24.225,37.800000000000004,8.25,90,15.0,20,5,1,6,6,1.5916666666666668,2.1,1.25,1,2010-12-13 14:32:00,2010-12-13 14:32:00,361,0,145.0,90.0,6.0,0.0
17525,422.70000000000005,46.96666666666667,31.8,102.0,22.5,82,9.11111111111111,24,4,1,9,9,6.005555555555556,7.95,3.75,1,2010-12-15 12:05:00,2010-12-15 12:05:00,360,0,422.70000000000005,82.0,9.0,0.0
17526,1195.8999999999999,62.942105263157885,29.9,262.79999999999995,10.5,310,16.31578947368421,48,2,4,17,17,5.22578947368421,14.95,0.42,1,2010-12-09 12:20:00,2011-12-05 11:05:00,5,360,298.97499999999997,77.5,4.25,0.5
17527,939.37,19.98659574468085,15.600000000000001,63.75,6.2,488,10.382978723404255,25,2,4,45,45,3.408936170212766,12.75,0.42,1,2011-05-05 13:43:00,2011-10-17 12:32:00,54,164,234.8425,122.0,11.25,0.3333333333333333
17528,3628.5,14.34189723320158,13.5,101.69999999999999,0.39,2138,8.450592885375494,48,1,8,183,183,3.161818181818182,24.95,0.12,1,2011-09-29 13:04:00,2011-12-08 13:27:00,1,70,453.5625,267.25,22.875,0.6363636363636364
17530,2385.0,6.053299492385787,4.2,39.8,0.55,1526,3.8730964467005076,72,1,10,306,308,2.3262690355329947,35.95,0.36,1,2010-12-09 20:01:00,2011-12-08 18:42:00,1,363,238.5,152.6,30.6,0.0
17531,296.7,21.192857142857143,18.6,39.6,10.5,136,9.714285714285714,25,2,1,14,14,4.1242857142857146,7.95,0.42,1,2011-06-02 19:17:00,2011-06-02 19:17:00,190,0,296.7,136.0,14.0,0.5
17534,223.36,24.817777777777778,24.96,39.6,10.5,103,11.444444444444445,25,6,1,9,9,2.677777777777778,4.95,0.42,1,2011-10-17 12:47:00,2011-10-17 12:47:00,54,0,223.36,103.0,9.0,0.0
17535,164.4,12.646153846153847,12.5,17.700000000000003,10.2,136,10.461538461538462,16,4,1,13,13,1.473076923076923,3.75,0.65,1,2011-03-04 15:20:00,2011-03-04 15:20:00,280,0,164.4,136.0,13.0,0.0
17536,76.5,25.5,25.5,25.5,25.5,6,2.0,2,2,1,3,3,12.75,12.75,12.75,1,2011-06-15 13:23:00,2011-06-15 13:23:00,177,0,76.5,6.0,3.0,0.0
17537,897.62,11.968266666666667,7.800000000000001,40.8,0.18,700,9.333333333333334,48,1,2,74,74,2.6604,9.95,0.18,1,2011-02-09 13:37:00,2011-11-10 10:56:00,30,273,448.81,350.0,37.0,0.0
17538,98.42,10.935555555555556,10.2,16.6,5.76,134,14.88888888888889,48,4,1,9,9,1.1933333333333334,4.15,0.12,1,2011-11-14 12:12:00,2011-11-14 12:12:00,26,0,98.42,134.0,9.0,0.0
17540,578.9,23.156,17.700000000000003,59.400000000000006,12.600000000000001,194,7.76,12,3,2,20,20,3.534,8.5,1.25,1,2011-01-27 14:35:00,2011-11-15 11:56:00,25,291,289.45,97.0,10.0,0.3333333333333333
17542,170.75,6.83,2.55,26.4,0.55,134,5.36,25,1,1,24,24,2.5839999999999996,10.75,0.1,1,2011-03-15 11:45:00,2011-03-15 11:45:00,270,0,170.75,134.0,24.0,0.0
17545,645.96,4.454896551724138,2.5,102.0,0.3,341,2.3517241379310345,36,1,3,122,122,2.4860689655172417,12.75,0.06,1,2011-10-27 13:48:00,2011-10-27 14:04:00,43,0,215.32000000000002,113.66666666666667,40.666666666666664,0.0
17548,103.3,20.66,16.5,30.0,16.5,58,11.6,24,4,1,5,5,2.43,5.95,1.25,1,2011-04-20 12:01:00,2011-04-20 12:01:00,234,0,103.3,58.0,5.0,4.0
17549,148.86,24.810000000000002,23.4,47.7,6.959999999999999,210,35.0,72,6,2,5,5,1.7666666666666666,7.95,0.29,1,2011-10-19 10:05:00,2011-11-16 09:59:00,24,27,74.43,105.0,2.5,0.0
17550,267.16,6.360952380952382,3.825,59.8,0.85,86,2.0476190476190474,4,1,3,42,42,2.978095238095238,14.95,0.42,1,2011-04-10 15:19:00,2011-05-26 14:09:00,197,45,89.05333333333334,28.666666666666668,14.0,0.0
17551,306.84,7.1358139534883716,5.1,30.0,1.25,150,3.488372093023256,24,1,1,39,39,2.5411627906976744,8.5,0.42,1,2010-12-15 14:12:00,2010-12-15 14:12:00,359,0,306.84,150.0,39.0,0.0
17552,930.41,18.987959183673468,17.700000000000003,45.0,9.36,719,14.673469387755102,48,2,4,43,43,2.2583673469387753,9.95,0.29,1,2010-12-02 18:45:00,2011-10-10 17:00:00,60,311,232.6025,179.75,10.75,0.3333333333333333
17553,1487.6,743.8,743.8,1250.0,237.60000000000002,1048,524.0,1000,48,1,2,2,3.1,4.95,1.25,1,2011-08-02 10:00:00,2011-08-02 10:00:00,130,0,1487.6,1048.0,2.0,0.0
17554,1952.45,22.18693181818182,15.899999999999999,76.32000000000001,0.39,1763,20.03409090909091,200,1,5,58,58,3.0594318181818183,14.95,0.04,1,2011-07-14 20:01:00,2011-12-08 14:15:00,1,146,390.49,352.6,11.6,0.0
17555,483.26,4.559056603773585,4.4,17.34,0.84,349,3.292452830188679,24,1,2,101,101,2.184622641509434,8.5,0.12,1,2011-01-09 12:31:00,2011-11-20 12:22:00,20,314,241.63,174.5,50.5,0.0
17556,157.9,26.316666666666666,16.325000000000003,75.0,10.5,101,16.833333333333332,60,1,1,6,6,4.778333333333333,14.95,0.42,1,2011-05-18 10:48:00,2011-05-18 10:48:00,206,0,157.9,101.0,6.0,0.0
17557,541.46,15.92529411764706,14.1,59.400000000000006,1.65,306,9.0,24,1,3,27,27,2.702058823529412,8.5,0.39,1,2011-09-19 14:23:00,2011-11-25 12:57:00,14,66,180.48666666666668,102.0,9.0,0.0
17560,854.95,32.88269230769231,21.96,82.5,10.2,635,24.423076923076923,96,2,4,22,22,3.4342307692307696,12.75,0.42,1,2011-02-02 11:14:00,2011-09-06 09:18:00,95,215,213.7375,158.75,5.5,0.0
17561,167.62,3.643913043478261,2.95,15.12,0.19,146,3.1739130434782608,36,1,1,44,44,2.0943478260869566,12.5,0.19,1,2011-11-20 12:53:00,2011-11-20 12:53:00,19,0,167.62,146.0,44.0,0.0
17562,1122.38,17.81555555555556,16.5,49.800000000000004,3.3600000000000003,817,12.968253968253968,72,4,7,48,49,1.8968253968253967,4.95,0.14,1,2011-06-19 13:06:00,2011-11-25 14:21:00,14,159,160.34,116.71428571428571,6.857142857142857,0.125
17564,454.01,9.265510204081632,9.899999999999999,25.5,2.9,146,2.979591836734694,10,1,3,38,38,3.722448979591837,9.95,1.45,1,2011-09-20 14:00:00,2011-11-15 13:27:00,24,55,151.33666666666667,48.666666666666664,12.666666666666666,0.0
17566,901.21,5.929013157894737,4.16,39.599999999999994,0.65,518,3.4078947368421053,24,1,2,113,113,2.6539473684210524,14.95,0.29,1,2011-11-14 13:42:00,2011-12-01 19:54:00,8,17,450.605,259.0,56.5,0.0
17567,4331.48,26.251393939393935,15.299999999999999,232.0,6.959999999999999,2632,15.951515151515151,160,1,8,110,110,2.3494545454545457,12.75,0.29,1,2010-12-02 15:18:00,2011-12-02 15:48:00,7,365,541.435,329.0,13.75,1.2
17569,344.14,11.866896551724137,8.4,40.56,1.45,159,5.482758620689655,32,1,1,29,29,3.3531034482758617,9.95,0.42,1,2011-01-11 14:15:00,2011-01-11 14:15:00,332,0,344.14,159.0,29.0,0.0
17571,1498.51,5.0117391304347825,2.95,45.0,0.12,905,3.0267558528428093,36,1,4,247,247,2.758227424749164,16.65,0.06,1,2011-02-14 15:15:00,2011-10-20 15:57:00,50,248,374.6275,226.25,61.75,0.0
17572,226.75000000000003,18.895833333333336,17.700000000000003,26.099999999999998,13.049999999999999,95,7.916666666666667,18,2,4,7,7,3.158333333333333,9.95,1.45,1,2010-12-01 12:51:00,2011-09-29 17:53:00,71,302,56.68750000000001,23.75,1.75,0.0
17573,380.6,15.224,15.0,30.240000000000002,6.959999999999999,308,12.32,48,3,3,24,24,2.2028,5.95,0.29,1,2011-09-07 10:36:00,2011-11-10 13:01:00,29,64,126.86666666666667,102.66666666666667,8.0,0.25
17574,185.65,23.20625,23.0,35.7,15.0,77,9.625,12,3,1,8,8,3.3162499999999997,9.95,1.25,1,2011-04-11 09:47:00,2011-04-11 09:47:00,243,0,185.65,77.0,8.0,0.0
17576,3622.68,8.814306569343065,7.5,51.0,0.29,1994,4.851581508515815,36,1,19,245,244,3.015547445255475,16.95,0.19,1,2010-12-09 16:57:00,2011-12-01 17:56:00,8,357,190.66736842105263,104.94736842105263,12.894736842105264,0.2727272727272727
17578,143.45999999999998,28.691999999999997,28.44,46.8,16.5,138,27.6,48,10,1,5,5,1.286,1.95,0.39,1,2011-05-05 18:38:00,2011-05-05 18:38:00,218,0,143.45999999999998,138.0,5.0,0.5
17579,448.90000000000003,8.978000000000002,5.8,30.0,0.95,258,5.16,24,1,3,46,46,2.476,12.75,0.39,1,2011-06-13 14:12:00,2011-12-05 12:28:00,5,174,149.63333333333335,86.0,15.333333333333334,0.5
17580,215.72,4.793777777777778,2.95,47.7,0.58,88,1.9555555555555555,6,1,3,43,43,2.1575555555555557,7.95,0.29,1,2010-12-16 15:27:00,2011-04-01 12:41:00,253,105,71.90666666666667,29.333333333333332,14.333333333333334,0.0
17581,11045.04,25.102363636363638,17.9,195.0,4.68,5927,13.470454545454546,50,1,25,229,236,3.117909090909091,195.0,0.39,1,2010-12-02 14:47:00,2011-12-09 12:21:00,1,371,441.8016,237.08,9.16,0.3870967741935484
17582,175.27,6.043793103448277,3.3,60.0,0.65,123,4.241379310344827,48,1,1,28,28,2.134137931034483,7.95,0.29,1,2011-04-17 13:18:00,2011-04-17 13:18:00,236,0,175.27,123.0,28.0,0.0
17584,1242.3,35.494285714285716,29.700000000000003,120.0,6.25,458,13.085714285714285,40,2,2,30,30,3.982857142857143,14.95,0.55,1,2011-08-04 14:12:00,2011-12-02 17:12:00,7,120,621.15,229.0,15.0,0.3333333333333333
17585,1133.07,5.294719626168224,3.25,41.5,0.29,1671,7.808411214953271,80,1,4,176,176,1.380981308411215,9.95,0.06,1,2011-01-05 15:09:00,2011-08-22 13:30:00,109,228,283.2675,417.75,44.0,0.0
17588,1240.2,53.92173913043479,35.8,264.0,9.120000000000001,676,29.391304347826086,180,2,3,19,20,5.203043478260869,8.95,0.19,1,2011-04-21 10:31:00,2011-08-31 13:37:00,100,132,413.40000000000003,225.33333333333334,6.333333333333333,0.0
17589,2404.17,9.502648221343874,6.8,74.25,0.39,1631,6.446640316205533,72,1,4,172,173,2.1748221343873517,35.95,0.21,1,2011-04-13 13:47:00,2011-10-10 16:58:00,60,180,601.0425,407.75,43.0,0.0
17590,1479.22,7.359303482587065,4.949999999999999,49.5,0.38,828,4.119402985074627,72,1,3,162,162,2.668407960199005,16.95,0.12,1,2011-10-30 14:05:00,2011-12-07 12:55:00,2,37,493.0733333333333,276.0,54.0,0.0
17591,2225.9700000000003,13.409457831325303,7.800000000000001,75.60000000000001,0.55,1009,6.078313253012048,36,1,7,81,81,3.532228915662651,14.95,0.19,1,2010-12-07 15:39:00,2011-09-27 13:42:00,73,293,317.9957142857143,144.14285714285714,11.571428571428571,0.125
17593,3927.34,18.438215962441316,15.0,79.80000000000001,0.55,3101,14.55868544600939,96,1,5,190,191,2.497136150234742,14.95,0.19,1,2010-12-22 10:29:00,2011-12-06 10:30:00,4,349,785.4680000000001,620.2,38.0,0.3333333333333333
17594,993.18,19.863599999999998,17.369999999999997,39.6,8.5,550,11.0,20,4,2,42,42,1.9409999999999998,4.95,0.85,1,2011-03-30 10:32:00,2011-09-15 16:34:00,85,169,496.59,275.0,21.0,0.0
17595,388.79,4.68421686746988,3.3,34.68,0.39,229,2.7590361445783134,16,1,2,68,68,2.497710843373494,9.95,0.38,1,2011-11-02 16:19:00,2011-11-27 16:08:00,12,24,194.395,114.5,34.0,0.0
17596,2827.93,10.473814814814814,4.225,142.8,0.29,4400,16.296296296296298,216,1,7,168,168,1.9154814814814818,12.75,0.19,1,2010-12-06 12:34:00,2011-11-16 14:11:00,23,345,403.98999999999995,628.5714285714286,24.0,0.0
17597,2044.3700000000001,37.17036363636364,19.919999999999998,207.50000000000003,5.04,1176,21.381818181818183,288,1,1,55,55,3.3992727272727272,39.95,0.21,1,2011-05-10 11:54:00,2011-05-10 11:54:00,214,0,2044.3700000000001,1176.0,55.0,0.0
17600,161.67000000000002,12.436153846153847,14.040000000000001,19.8,2.5,144,11.076923076923077,36,1,1,13,13,3.5307692307692307,16.65,0.1,1,2011-11-22 09:43:00,2011-11-22 09:43:00,18,0,161.67000000000002,144.0,13.0,0.0
17601,116.00999999999999,12.889999999999999,9.899999999999999,30.0,2.1,103,11.444444444444445,36,1,1,9,9,1.6122222222222222,2.55,0.21,1,2011-04-14 18:02:00,2011-04-14 18:02:00,239,0,116.00999999999999,103.0,9.0,0.0
